date,platform_id,brand_id,product_id,units_sold,revenue,category,price_band,ad_spend,clicks,impressions
1/16/2026,MKP_1,B06,P10006,13,1710.55,PersonalCare,Low,2171.07,615,19815
1/16/2026,MKP_1,B16,P10006,2,424.21,PersonalCare,Low,2171.07,615,19815
1/16/2026,MKP_1,B14,P10006,10,2556.15,PersonalCare,Low,2171.07,615,19815
1/16/2026,MKP_1,B16,P10006,11,1269.15,PersonalCare,Low,2171.07,615,19815
1/16/2026,MKP_1,B19,P10006,9,2055.61,PersonalCare,Low,2171.07,615,19815
1/16/2026,MKP_1,B05,P10006,4,605.84,PersonalCare,Low,2171.07,615,19815
1/16/2026,MKP_1,B12,P10006,4,642.71,PersonalCare,Low,2171.07,615,19815
1/16/2026,MKP_1,B02,P10006,12,1693.64,PersonalCare,Low,2171.07,615,19815
1/16/2026,MKP_1,B10,P10006,14,2434.75,PersonalCare,Low,2171.07,615,19815
1/16/2026,MKP_1,B20,P10006,3,737.49,PersonalCare,Low,2171.07,615,19815
1/16/2026,MKP_1,B13,P10006,5,1052.49,PersonalCare,Low,2171.07,615,19815
1/16/2026,MKP_1,B08,P10006,10,2073.14,PersonalCare,Low,2171.07,615,19815
1/16/2026,MKP_1,B01,P10007,8,1601.82,Skincare,Low,1375.18,436,13396
1/16/2026,MKP_1,B13,P10007,6,1059.29,Skincare,Low,1375.18,436,13396
1/16/2026,MKP_1,B17,P10007,7,910.25,Skincare,Low,1375.18,436,13396
1/16/2026,MKP_1,B20,P10007,6,1259.76,Skincare,Low,1375.18,436,13396
1/16/2026,MKP_1,B05,P10007,8,2023.1,Skincare,Low,1375.18,436,13396
1/16/2026,MKP_1,B15,P10007,0,0,Skincare,Low,1375.18,436,13396
1/16/2026,MKP_1,B10,P10007,12,2900.68,Skincare,Low,1375.18,436,13396
1/16/2026,MKP_1,B05,P10007,9,1862,Skincare,Low,1375.18,436,13396
1/16/2026,MKP_1,B16,P10007,0,0,Skincare,Low,1375.18,436,13396
1/16/2026,MKP_1,B17,P10007,11,1712.18,Skincare,Low,1375.18,436,13396
1/16/2026,MKP_1,B13,P10008,8,1637.58,,,457.37,142,4514
1/16/2026,MKP_1,B09,P10008,12,2352.92,,,457.37,142,4514
1/16/2026,MKP_1,B02,P10008,3,261.49,,,457.37,142,4514
1/16/2026,MKP_1,B19,P10008,3,615.19,,,457.37,142,4514
1/16/2026,MKP_1,B10,P10008,10,2432.99,,,457.37,142,4514
1/16/2026,MKP_1,B09,P10008,5,482.24,,,457.37,142,4514
1/16/2026,MKP_1,B18,P10009,15,1624.4,Makeup,Low,1337.1,348,12017
1/16/2026,MKP_1,B15,P10009,8,1924.29,Makeup,Low,1337.1,348,12017
1/16/2026,MKP_1,B11,P10009,0,0,Makeup,Low,1337.1,348,12017
1/16/2026,MKP_1,B13,P10009,4,809.93,Makeup,Low,1337.1,348,12017
1/16/2026,MKP_1,B13,P10009,9,889.8,Makeup,Low,1337.1,348,12017
1/16/2026,MKP_1,B01,P10009,0,0,Makeup,Low,1337.1,348,12017
1/16/2026,MKP_1,B08,P10009,9,1215.77,Makeup,Low,1337.1,348,12017
1/16/2026,MKP_1,B17,P10009,3,401.58,Makeup,Low,1337.1,348,12017
1/16/2026,MKP_1,B18,P10009,16,1657.2,Makeup,Low,1337.1,348,12017
1/16/2026,MKP_1,B13,P10009,4,784.62,Makeup,Low,1337.1,348,12017
1/16/2026,MKP_1,B15,P10009,12,1016.18,Makeup,Low,1337.1,348,12017
1/16/2026,MKP_1,B08,P10010,9,1291.36,Fragrance,Low,1518.22,464,12869
1/16/2026,MKP_1,B18,P10010,8,2073.05,Fragrance,Low,1518.22,464,12869
1/16/2026,MKP_1,B12,P10010,11,1120.87,Fragrance,Low,1518.22,464,12869
1/16/2026,MKP_1,B12,P10010,6,717.01,Fragrance,Low,1518.22,464,12869
1/16/2026,MKP_1,B15,P10010,10,2669.6,Fragrance,Low,1518.22,464,12869
1/16/2026,MKP_1,B03,P10010,6,809.73,Fragrance,Low,1518.22,464,12869
1/16/2026,MKP_1,B06,P10010,10,1571.16,Fragrance,Low,1518.22,464,12869
1/16/2026,MKP_1,B20,P10011,2,2302.14,,,1133.07,281,12102
1/16/2026,MKP_1,B04,P10011,5,11213.98,,,1133.07,281,12102
1/16/2026,MKP_1,B07,P10011,1,2374.84,,,1133.07,281,12102
1/16/2026,MKP_1,B06,P10011,3,4133.91,,,1133.07,281,12102
1/16/2026,MKP_1,B03,P10011,5,12398.53,,,1133.07,281,12102
1/16/2026,MKP_1,B09,P10012,12,2112.67,Skincare,Low,1367.25,407,12852
1/16/2026,MKP_1,B17,P10012,11,2544.08,Skincare,Low,1367.25,407,12852
1/16/2026,MKP_1,B15,P10012,5,941.03,Skincare,Low,1367.25,407,12852
1/16/2026,MKP_1,B14,P10012,9,1423.69,Skincare,Low,1367.25,407,12852
1/16/2026,MKP_1,B14,P10012,15,1599.02,Skincare,Low,1367.25,407,12852
1/16/2026,MKP_1,B11,P10012,15,2570.78,Skincare,Low,1367.25,407,12852
1/16/2026,MKP_1,B01,P10012,12,1405,Skincare,Low,1367.25,407,12852
1/16/2026,MKP_1,B09,P10012,18,1511.55,Skincare,Low,1367.25,407,12852
1/16/2026,MKP_1,B06,P10012,5,742.31,Skincare,Low,1367.25,407,12852
1/16/2026,MKP_1,B05,P10013,6,3955.86,Fragrance,Mid,2448.75,604,20362
1/16/2026,MKP_1,B10,P10013,10,3636.23,Fragrance,Mid,2448.75,604,20362
1/16/2026,MKP_1,B02,P10013,7,5583.49,Fragrance,Mid,2448.75,604,20362
1/16/2026,MKP_1,B14,P10013,6,1974.52,Fragrance,Mid,2448.75,604,20362
1/16/2026,MKP_1,B18,P10013,9,6184.17,Fragrance,Mid,2448.75,604,20362
1/16/2026,MKP_1,B12,P10013,2,1121.2,Fragrance,Mid,2448.75,604,20362
1/16/2026,MKP_1,B08,P10013,1,485.5,Fragrance,Mid,2448.75,604,20362
1/16/2026,MKP_1,B05,P10013,4,1703.5,Fragrance,Mid,2448.75,604,20362
1/16/2026,MKP_1,B03,P10013,5,4377.97,Fragrance,Mid,2448.75,604,20362
1/16/2026,MKP_1,B02,P10013,4,1347,Fragrance,Mid,2448.75,604,20362
1/16/2026,MKP_1,B20,P10013,7,6081.08,Fragrance,Mid,2448.75,604,20362
1/16/2026,MKP_1,B20,P10014,5,1853.38,,,1780.56,725,20353
1/16/2026,MKP_1,B06,P10014,0,0,,,1780.56,725,20353
1/16/2026,MKP_1,B05,P10014,3,1559.33,,,1780.56,725,20353
1/16/2026,MKP_1,B06,P10014,4,2938.79,,,1780.56,725,20353
1/16/2026,MKP_1,B20,P10014,3,1998.22,,,1780.56,725,20353
1/16/2026,MKP_1,B17,P10014,9,6022.14,,,1780.56,725,20353
1/16/2026,MKP_1,B11,P10014,4,2425.91,,,1780.56,725,20353
1/16/2026,MKP_1,B07,P10014,0,0,,,1780.56,725,20353
1/16/2026,MKP_1,B01,P10014,6,3941.66,,,1780.56,725,20353
1/16/2026,MKP_1,B01,P10015,7,665.17,Makeup,Low,570.1,126,4500
1/16/2026,MKP_1,B06,P10015,8,688.72,Makeup,Low,570.1,126,4500
1/16/2026,MKP_1,B09,P10015,14,2730.88,Makeup,Low,570.1,126,4500
1/16/2026,MKP_1,B04,P10015,11,1247.14,Makeup,Low,570.1,126,4500
1/16/2026,MKP_1,B15,P10015,7,1348.01,Makeup,Low,570.1,126,4500
1/16/2026,MKP_1,B19,P10015,9,985.93,Makeup,Low,570.1,126,4500
1/16/2026,MKP_1,B03,P10016,7,2103.75,Skincare,Mid,946.44,275,10021
1/16/2026,MKP_1,B19,P10016,8,5902.65,Skincare,Mid,946.44,275,10021
1/16/2026,MKP_1,B20,P10016,6,3038.49,Skincare,Mid,946.44,275,10021
1/16/2026,MKP_1,B13,P10016,3,1952.82,Skincare,Mid,946.44,275,10021
1/16/2026,MKP_1,B19,P10016,10,5945.27,Skincare,Mid,946.44,275,10021
1/16/2026,MKP_1,B16,P10017,0,0,Nutrition,Mid,1119.2,208,9717
1/16/2026,MKP_1,B17,P10017,11,4872.95,Nutrition,Mid,1119.2,208,9717
1/16/2026,MKP_1,B03,P10017,3,2239.62,Nutrition,Mid,1119.2,208,9717
1/16/2026,MKP_1,B10,P10017,5,2354.04,Nutrition,Mid,1119.2,208,9717
1/16/2026,MKP_1,B04,P10018,3,2840.95,,,2393.29,415,24046
1/16/2026,MKP_1,B07,P10018,4,2243.52,,,2393.29,415,24046
1/16/2026,MKP_1,B07,P10018,3,2281.55,,,2393.29,415,24046
1/16/2026,MKP_1,B10,P10018,7,6644.73,,,2393.29,415,24046
1/16/2026,MKP_1,B20,P10018,3,2953.09,,,2393.29,415,24046
1/16/2026,MKP_1,B14,P10018,4,2509.56,,,2393.29,415,24046
1/16/2026,MKP_1,B16,P10019,10,900.2,,,571.21,92,5635
1/16/2026,MKP_1,B06,P10019,13,2119.93,,,571.21,92,5635
1/16/2026,MKP_1,B16,P10019,10,1069.63,,,571.21,92,5635
1/16/2026,MKP_1,B20,P10019,11,1560.66,,,571.21,92,5635
1/16/2026,MKP_1,B12,P10019,5,397.07,,,571.21,92,5635
1/16/2026,MKP_1,B16,P10019,11,979.33,,,571.21,92,5635
1/16/2026,MKP_1,B09,P10020,12,1612.82,Haircare,Low,998.57,210,8953
1/16/2026,MKP_1,B18,P10020,6,952.26,Haircare,Low,998.57,210,8953
1/16/2026,MKP_1,B04,P10020,8,745.57,Haircare,Low,998.57,210,8953
1/16/2026,MKP_1,B04,P10020,5,1045.33,Haircare,Low,998.57,210,8953
1/16/2026,MKP_1,B05,P10020,6,1125.27,Haircare,Low,998.57,210,8953
1/16/2026,MKP_1,B07,P10020,8,882.67,Haircare,Low,998.57,210,8953
1/16/2026,MKP_1,B09,P10020,11,1019.9,Haircare,Low,998.57,210,8953
1/16/2026,MKP_1,B15,P10020,10,994.52,Haircare,Low,998.57,210,8953
1/16/2026,MKP_1,B01,P10020,7,1149.69,Haircare,Low,998.57,210,8953
1/16/2026,MKP_1,B05,P10020,5,1115.85,Haircare,Low,998.57,210,8953
1/16/2026,MKP_1,B15,P10021,12,2319.32,BabyCare,Low,356.74,186,4212
1/16/2026,MKP_1,B06,P10021,8,1133.68,BabyCare,Low,356.74,186,4212
1/16/2026,MKP_1,B14,P10021,13,1791.09,BabyCare,Low,356.74,186,4212
1/16/2026,MKP_1,B11,P10022,6,3666.02,Nutrition,Mid,0,0,0
1/16/2026,MKP_1,B15,P10022,0,0,Nutrition,Mid,0,0,0
1/16/2026,MKP_1,B05,P10023,1,644.2,Nutrition,Mid,573.98,113,5351
1/16/2026,MKP_1,B07,P10023,7,4583.29,Nutrition,Mid,573.98,113,5351
1/16/2026,MKP_1,B09,P10023,8,5528.13,Nutrition,Mid,573.98,113,5351
1/16/2026,MKP_1,B18,P10024,10,1180.4,BabyCare,Low,233.18,23,1751
1/16/2026,MKP_1,B13,P10025,8,763.93,Makeup,Low,504.47,251,5931
1/16/2026,MKP_1,B10,P10025,11,1379.93,Makeup,Low,504.47,251,5931
1/16/2026,MKP_1,B04,P10025,13,2526.17,Makeup,Low,504.47,251,5931
1/16/2026,MKP_1,B12,P10025,10,2016.69,Makeup,Low,504.47,251,5931
1/16/2026,MKP_1,B13,P10025,7,734.17,Makeup,Low,504.47,251,5931
1/16/2026,MKP_1,B09,P10026,4,7194.57,PersonalCare,Premium,1173.94,239,12212
1/16/2026,MKP_1,B17,P10026,3,3397.89,PersonalCare,Premium,1173.94,239,12212
1/16/2026,MKP_1,B01,P10027,9,2363.15,Haircare,Low,381.23,147,4011
1/16/2026,MKP_1,B09,P10028,7,4560.49,,,1410.45,243,8869
1/16/2026,MKP_1,B13,P10028,3,1804.99,,,1410.45,243,8869
1/16/2026,MKP_1,B14,P10028,5,3485.86,,,1410.45,243,8869
1/16/2026,MKP_1,B14,P10029,9,5659.16,Nutrition,Mid,227.55,78,2447
1/16/2026,MKP_1,B05,P10029,2,1346.43,Nutrition,Mid,227.55,78,2447
1/16/2026,MKP_1,B18,P10030,13,3010.33,PersonalCare,Low,682.02,281,8027
1/16/2026,MKP_1,B20,P10030,12,2276.36,PersonalCare,Low,682.02,281,8027
1/16/2026,MKP_1,B13,P10030,3,659.82,PersonalCare,Low,682.02,281,8027
1/16/2026,MKP_1,B03,P10030,4,662.01,PersonalCare,Low,682.02,281,8027
1/16/2026,MKP_1,B10,P10031,15,3472.24,PersonalCare,Low,1120.99,408,11280
1/16/2026,MKP_1,B10,P10031,14,2883.74,PersonalCare,Low,1120.99,408,11280
1/16/2026,MKP_1,B20,P10031,8,800.25,PersonalCare,Low,1120.99,408,11280
1/16/2026,MKP_1,B17,P10031,9,1981.54,PersonalCare,Low,1120.99,408,11280
1/16/2026,MKP_1,B12,P10031,15,1538.42,PersonalCare,Low,1120.99,408,11280
1/16/2026,MKP_1,B08,P10032,12,2956.14,BabyCare,Low,722.41,127,5186
1/16/2026,MKP_1,B03,P10032,10,1724.92,BabyCare,Low,722.41,127,5186
1/16/2026,MKP_1,B04,P10032,9,2067.24,BabyCare,Low,722.41,127,5186
1/16/2026,MKP_1,B17,P10033,4,3719.77,Nutrition,Premium,564.99,80,3677
1/16/2026,MKP_1,B14,P10034,0,0,PersonalCare,Low,0,0,0
1/16/2026,MKP_1,B02,P10035,11,1070.78,PersonalCare,Low,143.83,52,1224
1/16/2026,MKP_1,B16,P10036,13,1597.11,Skincare,Low,227.51,75,3812
1/16/2026,MKP_1,B07,P10036,1,158.08,Skincare,Low,227.51,75,3812
1/16/2026,MKP_1,B09,P10036,2,352.65,Skincare,Low,227.51,75,3812
1/16/2026,MKP_1,B04,P10037,14,3325.85,Haircare,Low,524.38,120,5038
1/16/2026,MKP_1,B17,P10037,10,911.66,Haircare,Low,524.38,120,5038
1/16/2026,MKP_1,B05,P10037,5,761.07,Haircare,Low,524.38,120,5038
1/16/2026,MKP_1,B03,P10038,0,0,Makeup,Mid,47.03,31,442
1/16/2026,MKP_1,B19,P10040,7,2573.02,,,256.06,51,3217
1/16/2026,MKP_1,B02,P10042,8,2816.46,Skincare,Mid,251.14,60,1877
1/16/2026,MKP_1,B15,P10043,9,1906.53,Haircare,Low,48.95,12,311
1/16/2026,MKP_1,B13,P10043,10,2146.18,Haircare,Low,48.95,12,311
1/16/2026,MKP_1,B12,P10045,6,2225.02,Skincare,Mid,257.82,22,990
1/16/2026,MKP_1,B04,P10047,5,3169.52,,,411.46,156,4465
1/16/2026,MKP_1,B10,P10048,3,3072.38,BabyCare,Premium,749.8,342,8299
1/16/2026,MKP_1,B10,P10048,3,3078.28,BabyCare,Premium,749.8,342,8299
1/16/2026,MKP_1,B20,P10050,6,7557.77,Makeup,Premium,1363.7,388,12219
1/16/2026,MKP_1,B14,P10053,4,9747.73,,,2000.42,305,11992
1/16/2026,MKP_1,B16,P10053,3,4802.86,,,2000.42,305,11992
1/16/2026,MKP_1,B01,P10054,16,3069.09,Haircare,Low,500.83,209,5611
1/16/2026,MKP_1,B05,P10054,7,1461.35,Haircare,Low,500.83,209,5611
1/16/2026,MKP_1,B19,P10055,6,3619.3,BabyCare,Mid,265.11,76,2276
1/16/2026,MKP_1,B11,P10055,2,972.6,BabyCare,Mid,265.11,76,2276
1/16/2026,MKP_1,B13,P10056,8,793.95,PersonalCare,Low,0,0,0
1/16/2026,MKP_1,B19,P10058,8,6716.97,PersonalCare,Mid,0,0,0
1/16/2026,MKP_1,B18,P10059,9,1493.77,Haircare,Low,590.5,155,5306
1/16/2026,MKP_1,B18,P10059,8,1388.08,Haircare,Low,590.5,155,5306
1/16/2026,MKP_1,B19,P10059,6,2036.44,Haircare,Low,590.5,155,5306
1/16/2026,MKP_1,B19,P10059,7,2070.42,Haircare,Low,590.5,155,5306
1/16/2026,MKP_1,B11,P10060,16,3964.46,,,341.96,90,3536
1/16/2026,MKP_1,B10,P10060,2,454.25,,,341.96,90,3536
1/16/2026,MKP_1,B14,P10061,13,1267.9,Makeup,Low,203.47,46,1292
1/16/2026,MKP_1,B02,P10061,5,1254.02,Makeup,Low,203.47,46,1292
1/16/2026,MKP_1,B08,P10063,9,1005.55,Skincare,Low,234,95,2369
1/16/2026,MKP_1,B15,P10063,0,0,Skincare,Low,234,95,2369
1/16/2026,MKP_1,B19,P10066,8,1497.62,Haircare,Low,109.35,29,1213
1/16/2026,MKP_1,B03,P10067,3,2190.72,Haircare,Mid,299.24,128,2745
1/16/2026,MKP_1,B01,P10067,7,6225.33,Haircare,Mid,299.24,128,2745
1/16/2026,MKP_1,B01,P10068,3,1900.22,Devices,Mid,182.9,27,1592
1/16/2026,MKP_1,B04,P10069,4,2101.12,Fragrance,Mid,517.23,126,3699
1/16/2026,MKP_1,B09,P10069,0,0,Fragrance,Mid,517.23,126,3699
1/16/2026,MKP_1,B18,P10069,1,305.94,Fragrance,Mid,517.23,126,3699
1/16/2026,MKP_1,B20,P10070,15,2913.95,Nutrition,Low,421.79,96,3887
1/16/2026,MKP_1,B01,P10073,6,1486.48,BabyCare,Low,155.25,23,445
1/16/2026,MKP_1,B03,P10075,9,4480.86,,,769.02,367,7937
1/16/2026,MKP_1,B03,P10076,0,0,Skincare,Low,147.57,73,1937
1/16/2026,MKP_1,B02,P10077,4,1364.02,Haircare,Mid,88.89,8,577
1/16/2026,MKP_1,B11,P10078,5,9750.99,Fragrance,Premium,1293.37,166,10672
1/16/2026,MKP_1,B08,P10078,2,2271,Fragrance,Premium,1293.37,166,10672
1/16/2026,MKP_1,B17,P10078,2,2318.78,Fragrance,Premium,1293.37,166,10672
1/16/2026,MKP_1,B17,P10081,1,1052.6,,,949.39,180,6222
1/16/2026,MKP_1,B10,P10081,4,6368.47,,,949.39,180,6222
1/16/2026,MKP_1,B17,P10082,6,1802.08,PersonalCare,Mid,936.12,280,8317
1/16/2026,MKP_1,B07,P10082,5,2095.29,PersonalCare,Mid,936.12,280,8317
1/16/2026,MKP_1,B15,P10082,4,3860.16,PersonalCare,Mid,936.12,280,8317
1/16/2026,MKP_1,B04,P10084,5,6589.5,Fragrance,Premium,630.51,91,5673
1/16/2026,MKP_1,B19,P10087,6,1836.59,Makeup,Mid,120.21,35,968
1/16/2026,MKP_1,B12,P10087,5,3496.4,Makeup,Mid,120.21,35,968
1/16/2026,MKP_1,B01,P10088,14,1284.94,,,238.92,54,2530
1/16/2026,MKP_1,B01,P10089,13,1081.73,PersonalCare,Low,135.87,44,1982
1/16/2026,MKP_1,B02,P10091,5,1903.28,Haircare,Low,519.48,77,4004
1/16/2026,MKP_1,B02,P10091,6,1781.76,Haircare,Low,519.48,77,4004
1/16/2026,MKP_1,B16,P10092,0,0,Makeup,Mid,32.17,4,669
1/16/2026,MKP_1,B16,P10093,4,3646.1,Haircare,Mid,1196.27,568,14524
1/16/2026,MKP_1,B18,P10093,6,4826.68,Haircare,Mid,1196.27,568,14524
1/16/2026,MKP_1,B10,P10096,13,-546.6,Haircare,Low,66.84,10,1298
1/16/2026,MKP_1,B03,P10101,8,1803.74,PersonalCare,Low,218.23,20,1645
1/16/2026,MKP_1,B04,P10106,3,4233.81,PersonalCare,Premium,567.79,114,5298
1/16/2026,MKP_1,B16,P10106,0,0,PersonalCare,Premium,567.79,114,5298
1/16/2026,MKP_1,B02,P10109,9,1914.71,PersonalCare,Low,539.21,111,3118
1/16/2026,MKP_1,B12,P10109,14,3621.25,PersonalCare,Low,539.21,111,3118
1/16/2026,MKP_1,B07,P10114,3,7682.41,Skincare,Premium,1618.45,407,17002
1/16/2026,MKP_1,B20,P10114,5,7782.89,Skincare,Premium,1618.45,407,17002
1/16/2026,MKP_1,B11,P10115,12,2252.71,Makeup,Low,408.01,111,3894
1/16/2026,MKP_1,B10,P10117,7,773.18,Makeup,Low,138.58,22,889
1/16/2026,MKP_1,B14,P10118,4,6519.39,Haircare,Premium,617.87,243,6950
1/16/2026,MKP_1,B11,P10118,1,1795.45,Haircare,Premium,617.87,243,6950
1/16/2026,MKP_1,B10,P10119,6,1463.81,Fragrance,Low,0,0,0
1/16/2026,MKP_1,B19,P10121,2,2396.91,Haircare,Premium,208.72,29,1592
1/16/2026,MKP_1,B17,P10125,9,4190.64,,,795.15,233,6374
1/16/2026,MKP_1,B19,P10128,13,5045.92,,,227.27,36,1410
1/16/2026,MKP_1,B20,P10129,5,3848.13,,,0,0,0
1/16/2026,MKP_1,B10,P10131,1,365.5,Skincare,Mid,50.85,12,343
1/16/2026,MKP_1,B06,P10132,4,1443.45,Haircare,Mid,208.65,49,1228
1/16/2026,MKP_1,B07,P10135,5,9275.13,Fragrance,Premium,626.84,76,3274
1/16/2026,MKP_1,B07,P10136,7,4547.65,BabyCare,Mid,611.08,92,3603
1/16/2026,MKP_1,B09,P10145,9,1023.61,Makeup,Low,54.61,40,916
1/16/2026,MKP_1,B02,P10150,4,1874.51,Fragrance,Mid,123.96,57,1669
1/16/2026,MKP_1,B08,P10152,10,6567.57,Skincare,Mid,530.05,157,3137
1/16/2026,MKP_1,B14,P10161,12,3452.04,Haircare,Low,539.48,78,5027
1/16/2026,MKP_1,B10,P10170,10,1369.66,Devices,Low,0,0,0
1/16/2026,MKP_1,B07,P10173,0,0,,,145,28,1231
1/16/2026,MKP_1,B13,P10186,12,1201.37,,,348.99,67,2992
1/16/2026,MKP_1,B13,P10186,11,1193.05,,,348.99,67,2992
1/16/2026,MKP_1,B04,P10194,1,75.47,Devices,Low,0,0,0
1/16/2026,MKP_1,B07,P10196,4,4735.48,PersonalCare,Premium,880.38,391,12020
1/16/2026,MKP_1,B14,P10202,5,4027.2,,,598.82,149,3526
1/16/2026,MKP_1,B08,P10203,4,1241.92,Devices,Mid,0,0,0
1/16/2026,MKP_1,B04,P10205,4,8628.06,PersonalCare,Premium,1084.82,171,6708
1/16/2026,MKP_1,B08,P10206,8,1726.38,BabyCare,Low,210.36,134,2692
1/16/2026,MKP_1,B08,P10208,7,1719.54,Haircare,Low,231.02,53,1663
1/16/2026,MKP_1,B03,P10209,16,1688.38,Fragrance,Low,0,0,0
1/16/2026,MKP_1,B05,P10213,5,4158.94,Nutrition,Mid,285.51,74,3813
1/16/2026,MKP_1,B02,P10220,9,2025.54,Fragrance,Low,282.45,46,3301
1/16/2026,MKP_1,B13,P10226,2,1138.1,Haircare,Mid,179.33,53,2366
1/16/2026,MKP_1,B18,P10227,2,619.16,,,69.13,14,682
1/16/2026,MKP_1,B02,P10231,5,655.2,,,13.45,0,60
1/16/2026,MKP_1,B13,P10236,8,1045.6,Haircare,Low,101.26,38,1631
1/16/2026,MKP_1,B14,P10244,2,1510.02,Makeup,Mid,166.24,58,1880
1/16/2026,MKP_1,B01,P10245,0,0,,,109.66,17,1212
1/16/2026,MKP_1,B10,P10247,9,7844.28,Fragrance,Mid,898.39,154,6657
1/16/2026,MKP_1,B17,P10250,3,2034.63,,,1494.03,348,8112
1/16/2026,MKP_1,B02,P10250,7,6033.85,,,1494.03,348,8112
1/16/2026,MKP_1,B10,P10253,10,850.23,PersonalCare,Low,108.93,23,921
1/16/2026,MKP_1,B20,P10262,12,1192.77,Haircare,Low,0,0,0
1/16/2026,MKP_1,B14,P10271,8,1485.74,PersonalCare,Low,98.59,20,760
1/16/2026,MKP_1,B18,P10273,4,2052.49,Fragrance,Mid,390.26,151,3997
1/16/2026,MKP_1,B07,P10286,9,5745.04,Nutrition,Mid,772.72,273,7064
1/16/2026,MKP_1,B19,P10287,6,524.99,Skincare,Low,18.66,0,92
1/16/2026,MKP_1,B14,P10293,0,0,Fragrance,Mid,148.16,72,1646
1/16/2026,MKP_1,B12,P10297,9,6080.32,Nutrition,Mid,1142.39,172,8909
1/16/2026,MKP_1,B03,P10302,5,7003.97,Fragrance,Premium,698.56,353,9742
1/16/2026,MKP_1,B15,P10303,10,1103.54,Haircare,Low,120.86,47,1244
1/16/2026,MKP_1,B08,P10319,2,598.83,Nutrition,Mid,60.95,22,1065
1/16/2026,MKP_1,B04,P10330,8,4675.08,Haircare,Mid,220.77,21,1908
1/16/2026,MKP_1,B18,P10337,5,835.14,Makeup,Low,101.6,11,881
1/16/2026,MKP_1,B08,P10340,9,6660.9,,,1016.32,115,5897
1/16/2026,MKP_1,B18,P10349,5,1098.33,PersonalCare,Low,121.66,56,1199
1/16/2026,MKP_1,B16,P10355,0,0,Nutrition,Mid,0,0,0
1/16/2026,MKP_1,B10,P10362,4,1040.46,Nutrition,Low,182.87,20,1007
1/16/2026,MKP_1,B11,P10363,5,2861.17,Haircare,Mid,0,0,0
1/16/2026,MKP_1,B04,P10367,3,4781.76,Makeup,Premium,687.72,199,5201
1/16/2026,MKP_1,B16,P10385,13,1330.8,,,296.8,166,4140
1/16/2026,MKP_1,B01,P10388,3,4925.64,Fragrance,Premium,819.12,287,6278
1/16/2026,MKP_1,B10,P10389,4,2775.47,Nutrition,Mid,213.52,27,1211
1/16/2026,MKP_1,B01,P10424,5,590.7,Skincare,Low,70.89,15,456
1/16/2026,MKP_1,B04,P10430,5,2001.67,Haircare,Mid,0,0,0
1/16/2026,MKP_1,B03,P10446,4,925.44,Nutrition,Low,83.68,22,1046
1/16/2026,MKP_1,B11,P10450,10,1613.98,Skincare,Low,149.4,83,1832
1/16/2026,MKP_1,B20,P10478,5,955.4,Haircare,Low,117.76,39,1593
1/16/2026,MKP_1,B13,P10485,10,2831.76,Skincare,Low,0,0,0
1/16/2026,MKP_1,B04,P10501,12,3004.42,,,784.86,271,8631
1/16/2026,MKP_1,B13,P10501,12,3289.64,,,784.86,271,8631
1/16/2026,MKP_1,B19,P10514,5,526.63,Makeup,Low,124.2,56,1321
1/16/2026,MKP_1,B19,P10514,6,558.32,Makeup,Low,124.2,56,1321
1/16/2026,MKP_1,B06,P10536,1,1531.71,Haircare,Premium,0,0,0
1/16/2026,MKP_1,B13,P10541,10,2241.53,PersonalCare,Low,342.37,39,2714
1/16/2026,MKP_1,B01,P10563,14,1139.31,Haircare,Low,0,0,0
1/16/2026,MKP_1,B05,P10566,7,907.75,Nutrition,Low,53.39,6,603
1/16/2026,MKP_1,B03,P10579,13,3005.5,PersonalCare,Low,412.33,54,3159
1/16/2026,MKP_1,B20,P10588,4,4924.58,Haircare,Premium,0,0,0
1/16/2026,MKP_1,B06,P10594,6,10822.97,Makeup,Premium,1146.99,229,12140
1/16/2026,MKP_1,B06,P10594,5,10957.05,Makeup,Premium,1146.99,229,12140
1/16/2026,MKP_1,B01,P10660,7,5623.2,Fragrance,Mid,197.93,137,2787
1/16/2026,MKP_1,B04,P10668,7,827.34,,,0,0,0
1/16/2026,MKP_1,B10,P10673,6,1242.77,Skincare,Low,113.87,19,943
1/16/2026,MKP_1,B18,P10694,10,1620.62,,,0,0,0
1/16/2026,MKP_1,B07,P10699,2,1887.91,Skincare,Premium,114.97,31,988
1/17/2026,MKP_1,B02,P10000,13,2011.45,,,23710.9,6824,215128
1/17/2026,MKP_1,B02,P10000,13,3013.58,,,23710.9,6824,215128
1/17/2026,MKP_1,B06,P10000,25,6253.47,,,23710.9,6824,215128
1/17/2026,MKP_1,B17,P10000,9,2020.31,,,23710.9,6824,215128
1/17/2026,MKP_1,B16,P10000,12,2265.49,,,23710.9,6824,215128
1/17/2026,MKP_1,B05,P10000,24,2867.72,,,23710.9,6824,215128
1/17/2026,MKP_1,B06,P10000,2,394.18,,,23710.9,6824,215128
1/17/2026,MKP_1,B02,P10000,25,3887.95,,,23710.9,6824,215128
1/17/2026,MKP_1,B05,P10000,8,1037.97,,,23710.9,6824,215128
1/17/2026,MKP_1,B02,P10000,14,2493.07,,,23710.9,6824,215128
1/17/2026,MKP_1,B03,P10000,19,3192.44,,,23710.9,6824,215128
1/17/2026,MKP_1,B11,P10000,12,1793.02,,,23710.9,6824,215128
