date,platform_id,brand_id,product_id,ad_spend,clicks,impressions
1/19/2026,MKP_1,B15,P10000,99.83,28,1430
1/19/2026,MKP_1,B06,P10000,39.76,21,478
1/19/2026,MKP_1,B12,P10133,128.4,25,880
1/19/2026,MKP_1,B15,P10271,114.38,19,1315
1/19/2026,MKP_1,B15,P10000,215.33,94,2509
1/19/2026,MKP_1,B17,P10002,53.59,10,421
1/19/2026,MKP_1,B02,P10014,506.9,164,4312
1/19/2026,MKP_1,B16,P10004,175.46,41,1822
1/19/2026,MKP_1,B14,P10057,246.95,89,2783
1/19/2026,MKP_1,B18,P10043,135.89,27,1598
1/19/2026,MKP_1,B05,P10000,74.27,0,404
1/19/2026,MKP_1,B20,P10000,100.26,34,861
1/19/2026,MKP_1,B02,P10035,214.03,71,1588
1/19/2026,MKP_1,B20,P10000,145.87,21,896
1/19/2026,MKP_1,B18,P10004,716.93,154,7327
1/19/2026,MKP_1,B05,P10010,257.52,36,2100
1/19/2026,MKP_1,B17,P10000,246.35,77,2316
1/19/2026,MKP_1,B07,P10000,6.05,0,0
1/19/2026,MKP_1,B05,P10005,108.61,27,1046
1/19/2026,MKP_1,B06,P10008,44.07,2,33
1/19/2026,MKP_1,B16,P10000,104.17,58,1131
1/19/2026,MKP_1,B10,P10000,127.93,14,1430
1/19/2026,MKP_1,B05,P10000,139.83,5,841
1/19/2026,MKP_1,B20,P10012,243.03,34,3558
1/19/2026,MKP_1,B05,P10221,82.93,1,659
1/19/2026,MKP_1,B19,P10122,948.99,354,7721
1/19/2026,MKP_1,B05,P10000,45.43,21,617
1/19/2026,MKP_1,B15,P10419,52.77,16,340
1/19/2026,MKP_1,B20,P10101,54.28,15,364
1/19/2026,MKP_1,B01,P10009,218.15,24,1567
1/19/2026,MKP_1,B11,P10001,85.46,59,1258
1/19/2026,MKP_1,B04,P10055,344.66,188,3898
1/19/2026,MKP_1,B02,P10254,97.52,37,519
1/19/2026,MKP_1,B08,P10000,187.82,93,3056
1/19/2026,MKP_1,B11,P10008,16.25,0,0
1/19/2026,MKP_1,B04,P10001,347.66,163,4232
1/19/2026,MKP_1,B19,P10157,376.07,69,2058
1/19/2026,MKP_1,B03,P10006,107.45,59,1499
1/19/2026,MKP_1,B16,P10003,46.86,38,854
1/19/2026,MKP_1,B13,P10402,668.17,307,6930
1/19/2026,MKP_1,B01,P10011,217.14,85,2382
1/19/2026,MKP_1,B15,P10003,314.75,39,1838
1/19/2026,MKP_1,B01,P10059,329.62,61,3251
1/19/2026,MKP_1,B05,P10002,42.48,22,618
1/19/2026,MKP_1,B12,P10322,40.8,13,448
1/19/2026,MKP_1,B16,P10099,224.03,121,2780
1/19/2026,MKP_1,B12,P10007,146.92,13,750
1/19/2026,MKP_1,B17,P10197,320.53,61,1960
1/19/2026,MKP_1,B13,P10012,248.4,53,1383
1/19/2026,MKP_1,B18,P10009,195.17,53,1263
1/19/2026,MKP_1,B06,P10057,21.67,8,183
1/19/2026,MKP_1,B07,P10000,157.69,18,788
1/19/2026,MKP_1,B06,P10009,51.39,7,463
1/19/2026,MKP_1,B09,P10000,126.55,46,837
1/19/2026,MKP_1,B20,P10063,131.67,34,1635
1/19/2026,MKP_1,B19,P10001,91.61,3,207
1/19/2026,MKP_1,B18,P10002,269.3,69,3012
1/19/2026,MKP_1,B05,P10001,74.71,2,744
1/19/2026,MKP_1,B19,P10002,178.44,36,1132
1/19/2026,MKP_1,B04,P10693,34.38,3,540
1/19/2026,MKP_1,B08,P10005,111.2,18,565
1/19/2026,MKP_1,B11,P10020,184.55,67,2191
1/19/2026,MKP_1,B13,P10011,122.63,31,723
1/19/2026,MKP_1,B08,P10001,176,14,1585
1/19/2026,MKP_1,B20,P10006,181.91,68,1628
1/19/2026,MKP_1,B10,P10004,380.14,93,2788
1/19/2026,MKP_1,B16,P10020,145.42,48,997
1/19/2026,MKP_1,B10,P10141,184.09,83,2280
1/19/2026,MKP_1,B09,P10054,42.49,2,75
1/19/2026,MKP_1,B02,P10169,688.07,335,8186
1/19/2026,MKP_1,B05,P10002,165.42,76,1845
1/19/2026,MKP_1,B02,P10133,170.81,60,1189
1/19/2026,MKP_1,B15,P10000,103.56,32,1377
1/19/2026,MKP_1,B11,P10020,396.17,47,2342
1/19/2026,MKP_1,B13,P10002,463.35,33,3567
1/19/2026,MKP_1,B15,P10001,157.86,69,2280
1/19/2026,MKP_1,B16,P10000,68.04,34,1028
1/19/2026,MKP_1,B16,P10000,145.45,25,892
1/19/2026,MKP_1,B18,P10005,143.59,27,783
1/19/2026,MKP_1,B10,P10051,397.11,91,2472
1/19/2026,MKP_1,B10,P10015,78.29,22,618
1/19/2026,MKP_1,B18,P10006,208.4,66,2530
1/19/2026,MKP_1,B02,P10036,162.02,16,945
1/19/2026,MKP_1,B07,P10000,142.4,30,1305
1/19/2026,MKP_1,B10,P10010,109.11,25,1268
1/19/2026,MKP_1,B05,P10002,105.88,55,1262
1/19/2026,MKP_1,B08,P10552,180.52,47,2118
1/19/2026,MKP_1,B17,P10166,348.65,73,5056
1/19/2026,MKP_1,B19,P10103,369.98,113,3425
1/19/2026,MKP_1,B05,P10195,147.09,41,1955
1/19/2026,MKP_1,B12,P10109,14.77,2,175
1/19/2026,MKP_1,B02,P10056,157.83,49,2037
1/19/2026,MKP_1,B03,P10023,478.59,138,3471
1/19/2026,MKP_1,B06,P10016,310.92,98,2305
1/19/2026,MKP_1,B05,P10009,63.18,28,1043
1/19/2026,MKP_1,B10,P10001,193.03,16,868
1/19/2026,MKP_1,B01,P10000,202.38,94,2592
1/19/2026,MKP_1,B03,P10024,222.61,58,1239
1/19/2026,MKP_1,B13,P10003,184.68,54,1982
1/19/2026,MKP_1,B03,P10001,195.32,89,2217
1/19/2026,MKP_1,B18,P10000,77.45,26,841
1/19/2026,MKP_1,B04,P10001,295.08,118,2620
1/19/2026,MKP_1,B18,P10000,73.64,21,919
1/19/2026,MKP_1,B13,P10000,530.77,165,7314
1/19/2026,MKP_1,B18,P10001,84.25,12,529
1/19/2026,MKP_1,B14,P10000,277.41,87,3423
1/19/2026,MKP_1,B09,P10097,755.29,107,8667
1/19/2026,MKP_1,B18,P10039,45.55,26,735
1/19/2026,MKP_1,B03,P10004,562.16,306,6846
1/19/2026,MKP_1,B19,P10002,109.54,36,996
1/19/2026,MKP_1,B13,P10000,291.85,56,3107
1/19/2026,MKP_1,B02,P10000,223.59,71,1772
1/19/2026,MKP_1,B04,P10180,569.63,179,4491
1/19/2026,MKP_1,B18,P10103,231.95,67,1444
1/19/2026,MKP_1,B16,P10000,251.51,81,1543
1/19/2026,MKP_1,B10,P10000,118.24,15,812
1/19/2026,MKP_1,B01,P10000,106.42,19,908
1/19/2026,MKP_1,B11,P10020,21.8,7,405
1/19/2026,MKP_1,B09,P10149,315.08,135,2798
1/19/2026,MKP_1,B12,P10143,461.25,166,3959
1/19/2026,MKP_1,B10,P10050,193.2,31,1246
1/19/2026,MKP_1,B15,P10000,151.03,43,2080
1/19/2026,MKP_1,B06,P10008,239.13,35,2487
1/19/2026,MKP_1,B18,P10014,55.46,20,844
1/19/2026,MKP_1,B01,P10000,197.18,45,1594
1/19/2026,MKP_1,B15,P10001,307.87,54,4279
1/19/2026,MKP_1,B08,P10013,458.03,53,3152
1/19/2026,MKP_1,B20,P10019,51.37,4,0
1/19/2026,MKP_1,B13,P10006,170.73,77,2148
1/19/2026,MKP_1,B01,P10001,140.17,25,983
1/19/2026,MKP_1,B01,P10038,151.13,23,847
1/19/2026,MKP_1,B12,P10436,166.99,58,1673
1/19/2026,MKP_1,B12,P10002,74.85,20,1087
1/19/2026,MKP_1,B06,P10000,375.6,38,3121
1/19/2026,MKP_1,B08,P10600,348.72,40,1790
1/19/2026,MKP_1,B08,P10002,261.69,116,2563
1/19/2026,MKP_1,B19,P10032,96.24,71,1382
1/19/2026,MKP_1,B07,P10018,175.56,80,2072
1/19/2026,MKP_1,B20,P10002,278.23,125,3720
1/19/2026,MKP_1,B14,P10005,460.17,113,2918
1/19/2026,MKP_1,B17,P10000,139.07,76,1581
1/19/2026,MKP_1,B06,P10002,154.43,70,1484
1/19/2026,MKP_1,B07,P10170,184.61,28,1144
1/19/2026,MKP_1,B04,P10047,173.22,22,1651
1/19/2026,MKP_1,B13,P10041,556.4,232,6810
1/19/2026,MKP_1,B18,P10410,937.99,122,8075
1/19/2026,MKP_1,B14,P10034,345.07,121,2814
1/19/2026,MKP_1,B11,P10098,288.73,30,2222
1/19/2026,MKP_1,B19,P10003,357.13,75,4260
1/19/2026,MKP_1,B11,P10018,102.91,38,672
1/19/2026,MKP_1,B15,P10017,322.41,193,4718
1/19/2026,MKP_1,B01,P10416,867.13,377,10405
1/19/2026,MKP_1,B04,P10005,41.28,19,310
1/19/2026,MKP_1,B02,P10000,475.61,66,4204
1/19/2026,MKP_1,B07,P10001,253.6,70,2899
1/19/2026,MKP_1,B09,P10003,286.66,56,1841
1/19/2026,MKP_1,B15,P10056,226.09,116,2411
1/19/2026,MKP_1,B07,P10002,74.08,39,761
1/19/2026,MKP_1,B20,P10019,301.46,107,2253
1/19/2026,MKP_1,B03,P10053,1261.4,686,17415
1/19/2026,MKP_1,B14,P10010,431.63,128,4717
1/19/2026,MKP_1,B05,P10379,306.63,90,2356
1/19/2026,MKP_1,B12,P10000,140.65,21,966
1/19/2026,MKP_1,B09,P10001,309.32,45,2959
1/19/2026,MKP_1,B18,P10005,129.55,25,1303
1/19/2026,MKP_1,B08,P10020,255.32,64,3531
1/19/2026,MKP_1,B03,P10394,182.8,28,1263
1/19/2026,MKP_1,B19,P10001,92.33,24,1294
1/19/2026,MKP_1,B06,P10055,131.13,26,1605
1/19/2026,MKP_1,B20,P10378,58.57,27,738
1/19/2026,MKP_1,B12,P10000,308.43,95,2229
1/19/2026,MKP_1,B09,P10000,152.6,41,1220
1/19/2026,MKP_1,B15,P10442,257.01,51,2960
1/19/2026,MKP_1,B06,P10005,117.91,32,1256
1/19/2026,MKP_1,B14,P10001,66.88,9,402
1/19/2026,MKP_1,B15,P10250,466.15,82,5934
1/19/2026,MKP_1,B13,P10592,262.9,95,2937
1/20/2026,MKP_1,B05,P10000,59.68,15,302
1/20/2026,MKP_1,B07,P10476,76.19,31,887
1/20/2026,MKP_1,B13,P10012,305.32,41,3210
1/20/2026,MKP_1,B10,P10189,160.21,64,1639
1/20/2026,MKP_1,B17,P10019,121.01,70,1464
1/20/2026,MKP_1,B08,P10000,60.97,38,881
1/20/2026,MKP_1,B18,P10001,261.05,132,2858
1/20/2026,MKP_1,B03,P10056,299.37,49,3742
1/20/2026,MKP_1,B09,P10024,60.91,9,495
1/20/2026,MKP_1,B13,P10069,131.13,34,1003
1/20/2026,MKP_1,B11,P10002,72.85,13,504
1/20/2026,MKP_1,B13,P10006,115.11,18,1260
1/20/2026,MKP_1,B05,P10001,88.28,47,1014
1/20/2026,MKP_1,B05,P10027,67.02,7,339
1/20/2026,MKP_1,B10,P10017,267.29,36,2062
1/20/2026,MKP_1,B13,P10001,39.46,9,186
1/20/2026,MKP_1,B01,P10100,56.73,0,316
1/20/2026,MKP_1,B17,P10000,66.34,20,532
1/20/2026,MKP_1,B11,P10002,69.32,22,662
1/20/2026,MKP_1,B20,P10000,317.22,124,4230
1/20/2026,MKP_1,B13,P10058,1460.01,542,15080
1/20/2026,MKP_1,B16,P10013,540.11,272,6262
1/20/2026,MKP_1,B14,P10071,398.12,134,5777
1/20/2026,MKP_1,B17,P10029,146.76,28,1353
1/20/2026,MKP_1,B08,P10216,521.81,164,4345
1/20/2026,MKP_1,B07,P10000,83.72,4,223
1/20/2026,MKP_1,B05,P10013,465.7,143,6162
1/20/2026,MKP_1,B06,P10059,148.5,28,1750
1/20/2026,MKP_1,B10,P10051,1072.56,338,12805
1/20/2026,MKP_1,B14,P10053,327.75,78,4590
1/20/2026,MKP_1,B20,P10002,245.41,65,1488
1/20/2026,MKP_1,B10,P10000,52.68,16,358
1/20/2026,MKP_1,B13,P10006,90.87,65,1329
1/20/2026,MKP_1,B19,P10000,75.54,23,1195
1/20/2026,MKP_1,B18,P10000,194.58,90,2259
1/20/2026,MKP_1,B03,P10000,11.52,6,0
1/20/2026,MKP_1,B10,P10001,303.63,54,3812
1/20/2026,MKP_1,B10,P10000,183.38,86,2059
1/20/2026,MKP_1,B06,P10010,55.65,26,843
1/20/2026,MKP_1,B12,P10000,202.12,52,1948
1/20/2026,MKP_1,B12,P10002,362.29,120,2829
1/20/2026,MKP_1,B15,P10048,1399.96,189,15933
1/20/2026,MKP_1,B15,P10001,324.74,26,2577
1/20/2026,MKP_1,B19,P10378,43.03,4,77
1/20/2026,MKP_1,B10,P10003,175.71,97,2302
1/20/2026,MKP_1,B02,P10034,225.69,29,1784
1/20/2026,MKP_1,B06,P10007,183.79,68,2395
1/20/2026,MKP_1,B13,P10011,782.58,197,8365
1/20/2026,MKP_1,B14,P10005,37.36,12,323
1/20/2026,MKP_1,B08,P10000,173.15,43,2524
1/20/2026,MKP_1,B14,P10003,197.22,69,1454
1/20/2026,MKP_1,B03,P10000,100.83,26,705
1/20/2026,MKP_1,B18,P10013,756.19,301,9313
1/20/2026,MKP_1,B16,P10002,38.54,18,332
1/20/2026,MKP_1,B10,P10017,836.51,307,10098
1/20/2026,MKP_1,B12,P10574,90.85,41,1088
1/20/2026,MKP_1,B12,P10004,89.93,0,202
1/20/2026,MKP_1,B09,P10001,128.39,65,1523
1/20/2026,MKP_1,B18,P10461,436.51,53,3223
1/20/2026,MKP_1,B02,P10016,145.69,29,818
1/20/2026,MKP_1,B03,P10043,102.98,24,1701
1/20/2026,MKP_1,B10,P10035,74.16,19,530
1/20/2026,MKP_1,B07,P10000,111.23,10,454
1/20/2026,MKP_1,B20,P10016,65.6,19,569
1/20/2026,MKP_1,B03,P10004,235.43,48,1529
1/20/2026,MKP_1,B17,P10029,90.44,37,1060
1/20/2026,MKP_1,B07,P10056,133.42,19,772
1/20/2026,MKP_1,B03,P10063,612.39,240,5132
1/20/2026,MKP_1,B03,P10000,194.94,120,2722
1/20/2026,MKP_1,B13,P10000,53.32,16,370
1/20/2026,MKP_1,B15,P10003,229.13,44,1981
1/20/2026,MKP_1,B05,P10170,406.02,109,4161
1/20/2026,MKP_1,B19,P10136,98.83,27,1076
1/20/2026,MKP_1,B18,P10000,88.97,25,776
1/20/2026,MKP_1,B14,P10270,527.45,123,3715
1/20/2026,MKP_1,B07,P10017,1005.1,439,11310
1/20/2026,MKP_1,B15,P10000,89.94,46,1031
1/20/2026,MKP_1,B14,P10026,1127.4,307,8278
1/20/2026,MKP_1,B15,P10006,326.02,113,2250
1/20/2026,MKP_1,B06,P10020,266.5,85,3035
1/20/2026,MKP_1,B13,P10000,95.43,38,817
1/20/2026,MKP_1,B01,P10009,99.53,53,1148
1/20/2026,MKP_1,B18,P10001,384.59,159,4032
1/20/2026,MKP_1,B11,P10000,80.37,33,1114
1/20/2026,MKP_1,B19,P10044,523.45,264,7003
1/20/2026,MKP_1,B06,P10008,136.55,27,1023
1/20/2026,MKP_1,B02,P10059,95.76,13,671
1/20/2026,MKP_1,B18,P10007,197.86,32,2900
1/20/2026,MKP_1,B10,P10001,141.53,64,1316
1/20/2026,MKP_1,B07,P10047,162.87,25,982
1/20/2026,MKP_1,B18,P10014,320.05,43,4105
1/20/2026,MKP_1,B17,P10000,72.79,29,686
1/20/2026,MKP_1,B09,P10044,377.12,134,4381
1/20/2026,MKP_1,B10,P10000,111.07,7,409
1/20/2026,MKP_1,B17,P10000,434.16,75,2489
1/20/2026,MKP_1,B12,P10208,77.82,23,716
1/20/2026,MKP_1,B12,P10162,180.18,124,2549
1/20/2026,MKP_1,B14,P10033,1307.3,603,13578
1/20/2026,MKP_1,B04,P10071,134.4,53,1467
1/20/2026,MKP_1,B17,P10126,63.08,38,1234
1/20/2026,MKP_1,B15,P10002,409.76,24,2797
1/20/2026,MKP_1,B02,P10001,61.87,42,876
1/20/2026,MKP_1,B15,P10000,108.72,31,1037
1/20/2026,MKP_1,B16,P10002,79,32,871
1/20/2026,MKP_1,B15,P10053,323.2,66,2239
1/20/2026,MKP_1,B11,P10001,77.5,13,726
1/20/2026,MKP_1,B10,P10005,46.91,12,589
1/20/2026,MKP_1,B10,P10004,813.95,440,10772
1/20/2026,MKP_1,B17,P10007,152.64,20,887
1/20/2026,MKP_1,B11,P10005,170.95,85,1923
1/20/2026,MKP_1,B01,P10000,100.51,26,936
1/20/2026,MKP_1,B05,P10006,43.18,14,539
1/20/2026,MKP_1,B15,P10005,253.19,71,2874
1/20/2026,MKP_1,B05,P10001,389.92,85,5301
1/20/2026,MKP_1,B12,P10049,177.28,74,2307
1/20/2026,MKP_1,B09,P10001,160.74,69,1564
1/20/2026,MKP_1,B05,P10000,156.76,106,2125
1/20/2026,MKP_1,B06,P10001,188.57,39,1249
1/20/2026,MKP_1,B03,P10000,97.46,6,268
1/20/2026,MKP_1,B14,P10006,106.79,36,1169
1/20/2026,MKP_1,B12,P10119,251.74,81,1701
1/20/2026,MKP_1,B14,P10001,184.97,37,1232
1/20/2026,MKP_1,B05,P10011,369.29,129,5331
1/20/2026,MKP_1,B16,P10007,164.6,78,1669
1/20/2026,MKP_1,B11,P10002,148.33,78,1605
1/20/2026,MKP_1,B15,P10001,408.65,76,3164
1/20/2026,MKP_1,B08,P10075,297.89,46,4195
1/20/2026,MKP_1,B08,P10013,621.31,46,3192
1/20/2026,MKP_1,B12,P10226,155.38,19,934
1/20/2026,MKP_1,B01,P10011,162.86,53,1867
1/20/2026,MKP_1,B15,P10042,362.97,44,4478
1/20/2026,MKP_1,B12,P10017,504.78,176,5354
1/20/2026,MKP_1,B18,P10021,79.42,14,187
1/20/2026,MKP_1,B12,P10000,308.66,140,3051
1/20/2026,MKP_1,B17,P10155,86.54,25,658
1/20/2026,MKP_1,B11,P10136,278.17,53,2609
1/20/2026,MKP_1,B10,P10004,360.43,165,5129
1/20/2026,MKP_1,B12,P10001,301.23,87,2350
1/20/2026,MKP_1,B12,P10391,157.12,67,1997
1/20/2026,MKP_1,B05,P10000,133.16,27,1550
1/20/2026,MKP_1,B04,P10071,117.42,12,645
1/20/2026,MKP_1,B12,P10018,140.35,27,761
1/20/2026,MKP_1,B04,P10001,44.07,41,1265
1/20/2026,MKP_1,B13,P10000,264.35,111,3091
1/20/2026,MKP_1,B16,P10006,35.38,8,291
1/20/2026,MKP_1,B15,P10000,30.28,7,416
1/20/2026,MKP_1,B16,P10004,1044.17,86,7231
1/20/2026,MKP_1,B03,P10043,155.98,26,509
1/20/2026,MKP_1,B18,P10015,23.31,0,0
1/20/2026,MKP_1,B15,P10000,45.92,2,0
1/20/2026,MKP_1,B10,P10641,84.93,22,1022
1/20/2026,MKP_1,B08,P10002,42.07,9,388
1/20/2026,MKP_1,B06,P10001,71.52,44,1036
1/20/2026,MKP_1,B02,P10000,33.24,19,485
1/20/2026,MKP_1,B09,P10002,176.69,54,1464
1/20/2026,MKP_1,B01,P10003,261.25,105,2306
1/20/2026,MKP_1,B13,P10000,216.18,58,1222
1/20/2026,MKP_1,B14,P10178,271.13,134,3319
1/20/2026,MKP_1,B15,P10007,38.46,3,171
1/20/2026,MKP_1,B18,P10161,305.34,75,3826
1/20/2026,MKP_1,B03,P10109,194.05,13,1364
1/20/2026,MKP_1,B03,P10150,455.5,45,3141
1/20/2026,MKP_1,B16,P10000,135.24,60,1935
1/20/2026,MKP_1,B12,P10003,352.11,182,4115
1/20/2026,MKP_1,B05,P10010,117.84,15,1516
1/20/2026,MKP_1,B05,P10006,100.43,23,715
1/20/2026,MKP_1,B09,P10002,334.95,77,1445
1/20/2026,MKP_1,B11,P10007,185.42,23,667
1/20/2026,MKP_1,B16,P10005,153.69,7,617
1/20/2026,MKP_1,B14,P10179,688.55,211,4729
1/20/2026,MKP_1,B07,P10012,135.27,30,920
1/20/2026,MKP_1,B11,P10001,129.43,37,852
1/20/2026,MKP_1,B14,P10023,219.18,86,2564
1/20/2026,MKP_1,B01,P10011,176.42,39,714
1/20/2026,MKP_1,B11,P10001,30.03,15,216
1/20/2026,MKP_1,B08,P10004,707.96,241,7252
1/20/2026,MKP_1,B09,P10000,211.78,32,1223
1/20/2026,MKP_1,B05,P10040,514.55,142,6285
1/20/2026,MKP_1,B05,P10119,279.15,89,2716
1/20/2026,MKP_1,B15,P10001,46.44,23,564
1/20/2026,MKP_1,B04,P10000,88.64,50,1080
1/20/2026,MKP_1,B20,P10109,24.2,4,0
1/20/2026,MKP_1,B19,P10053,187.56,56,2319
1/20/2026,MKP_1,B14,P10000,181.03,69,1493
1/20/2026,MKP_1,B16,P10000,171.97,88,2042
1/20/2026,MKP_1,B18,P10014,59.52,10,402
1/20/2026,MKP_1,B06,P10001,260.73,29,2303
1/20/2026,MKP_1,B01,P10121,95.87,53,1178
1/20/2026,MKP_1,B13,P10002,120.13,50,1566
1/20/2026,MKP_1,B03,P10001,66.86,17,511
1/20/2026,MKP_1,B02,P10289,163.61,76,1686
1/20/2026,MKP_1,B19,P10076,444.51,192,6004
1/20/2026,MKP_1,B12,P10007,222.77,80,2998
1/20/2026,MKP_1,B09,P10002,259.34,36,3060
1/20/2026,MKP_1,B18,P10009,165.55,35,1747
1/20/2026,MKP_1,B06,P10044,1153.18,289,5684
1/20/2026,MKP_1,B05,P10000,81.97,22,775
1/20/2026,MKP_1,B16,P10010,231.05,29,1935
1/20/2026,MKP_1,B18,P10052,393.4,217,5343
1/20/2026,MKP_1,B04,P10008,135.5,89,2092
1/20/2026,MKP_1,B16,P10002,186.14,64,1292
1/20/2026,MKP_1,B02,P10020,49.41,10,343
1/20/2026,MKP_1,B12,P10000,283.31,56,2731
1/20/2026,MKP_1,B08,P10007,594.03,114,3819
1/20/2026,MKP_1,B12,P10003,227.88,94,2586
1/20/2026,MKP_1,B17,P10005,77.47,17,978
1/20/2026,MKP_1,B20,P10450,414.92,148,3616
1/20/2026,MKP_1,B10,P10000,278.09,33,1696
1/20/2026,MKP_1,B07,P10000,109.05,11,516
1/20/2026,MKP_1,B02,P10010,191.34,53,1794
1/20/2026,MKP_1,B18,P10001,68.28,35,899
1/20/2026,MKP_1,B18,P10135,96.96,19,620
1/20/2026,MKP_1,B15,P10116,372.04,59,2046
1/20/2026,MKP_1,B04,P10000,386.16,199,4517
1/20/2026,MKP_1,B11,P10022,329.03,63,3763
1/20/2026,MKP_1,B07,P10000,203.48,35,1012
1/20/2026,MKP_1,B18,P10002,122.09,22,1717
1/20/2026,MKP_1,B06,P10001,34.58,0,0
1/20/2026,MKP_1,B13,P10015,261.92,88,2126
1/20/2026,MKP_1,B18,P10014,646.78,354,7780
1/20/2026,MKP_1,B13,P10013,734.92,98,5527
1/20/2026,MKP_1,B06,P10000,360.14,147,3158
1/20/2026,MKP_1,B02,P10195,353.96,158,4683
1/20/2026,MKP_1,B12,P10005,189.22,56,1567
1/20/2026,MKP_1,B11,P10087,131.68,21,815
1/20/2026,MKP_1,B04,P10432,216.54,46,2025
1/20/2026,MKP_1,B09,P10043,213.35,44,2558
1/20/2026,MKP_1,B14,P10000,76.02,57,1338
1/20/2026,MKP_1,B11,P10001,59.78,8,464
1/20/2026,MKP_1,B06,P10102,336.61,151,4862
1/20/2026,MKP_1,B05,P10250,724.23,242,9408
1/20/2026,MKP_1,B10,P10003,129.69,55,1084
1/20/2026,MKP_1,B20,P10000,320.59,139,3225
1/20/2026,MKP_1,B10,P10017,702.69,348,8292
1/20/2026,MKP_1,B16,P10001,72.22,9,240
1/20/2026,MKP_1,B04,P10004,297.59,112,3284
1/20/2026,MKP_1,B03,P10001,427.76,190,4419
1/20/2026,MKP_1,B07,P10194,101.07,3,514
1/20/2026,MKP_1,B06,P10033,165.19,58,2205
1/20/2026,MKP_1,B16,P10006,85.29,31,1035
1/20/2026,MKP_1,B05,P10294,150.04,55,1803
1/20/2026,MKP_1,B16,P10008,309.09,126,2566
1/20/2026,MKP_1,B02,P10163,210.13,51,1594
1/20/2026,MKP_1,B09,P10501,142.06,12,949
1/20/2026,MKP_1,B05,P10096,80.91,39,839
1/20/2026,MKP_1,B02,P10002,192.53,77,2112
1/20/2026,MKP_1,B13,P10002,338.8,53,1391
1/20/2026,MKP_1,B15,P10087,153.9,23,1606
1/20/2026,MKP_1,B15,P10172,1195.17,570,11875
1/20/2026,MKP_1,B05,P10280,249.78,49,1821
1/20/2026,MKP_1,B16,P10000,183.25,41,1900
1/20/2026,MKP_1,B11,P10146,206.95,23,1752
1/20/2026,MKP_1,B07,P10006,463.73,110,3810
1/20/2026,MKP_1,B12,P10042,277.01,96,2618
1/20/2026,MKP_1,B14,P10000,65.74,14,474
1/20/2026,MKP_1,B17,P10639,152.84,88,2245
1/20/2026,MKP_1,B10,P10003,282.35,146,3756
1/20/2026,MKP_1,B14,P10002,321.56,127,4305
1/20/2026,MKP_1,B09,P10000,231.75,37,1079
1/20/2026,MKP_1,B03,P10003,95.35,62,1481
1/20/2026,MKP_1,B14,P10102,244.18,56,1363
1/20/2026,MKP_1,B17,P10001,345.96,115,3204
1/20/2026,MKP_1,B20,P10000,117.27,30,1210
1/20/2026,MKP_1,B15,P10001,225.21,88,1953
1/20/2026,MKP_1,B19,P10030,143.26,15,1379
1/20/2026,MKP_1,B03,P10006,217.11,45,1777
1/20/2026,MKP_1,B13,P10000,54.67,16,724
1/20/2026,MKP_1,B19,P10023,1021.13,279,9867
1/20/2026,MKP_1,B16,P10096,257.88,109,2365
1/20/2026,MKP_1,B07,P10117,294.52,48,2790
1/20/2026,MKP_1,B04,P10349,211.71,46,1266
1/20/2026,MKP_1,B10,P10003,102.95,18,815
1/20/2026,MKP_1,B11,P10000,195.84,20,997
1/20/2026,MKP_1,B07,P10025,495.02,139,3906
1/20/2026,MKP_1,B07,P10042,307.74,170,3657
1/20/2026,MKP_1,B13,P10053,483.2,105,3426
1/20/2026,MKP_1,B14,P10014,62.07,16,500
1/20/2026,MKP_1,B04,P10071,83.84,15,543
1/20/2026,MKP_1,B06,P10000,67.52,30,823
1/20/2026,MKP_1,B06,P10132,19.24,5,0
1/20/2026,MKP_1,B04,P10000,28.06,17,615
1/20/2026,MKP_1,B16,P10000,128.86,24,787
1/20/2026,MKP_1,B11,P10019,246.96,52,3277
1/20/2026,MKP_1,B09,P10002,330.77,28,3394
1/20/2026,MKP_1,B19,P10001,168.82,29,824
1/20/2026,MKP_1,B16,P10009,373.51,132,2764
1/20/2026,MKP_1,B12,P10058,117.48,49,1204
1/20/2026,MKP_1,B20,P10007,135.29,37,812
1/20/2026,MKP_1,B12,P10054,215.02,38,1534
1/20/2026,MKP_1,B03,P10101,315.52,89,2613
1/20/2026,MKP_1,B07,P10510,16.47,2,58
1/20/2026,MKP_1,B15,P10000,55.22,23,795
1/20/2026,MKP_1,B10,P10004,1113.4,269,6775
1/20/2026,MKP_1,B09,P10005,22.64,8,0
1/20/2026,MKP_1,B15,P10008,8.6,16,416
1/20/2026,MKP_1,B05,P10137,124.77,40,1024
1/20/2026,MKP_1,B14,P10000,74.03,21,959
1/20/2026,MKP_1,B17,P10007,152.53,70,1711
1/20/2026,MKP_1,B13,P10063,453.79,228,5497
1/20/2026,MKP_1,B13,P10000,116.98,26,1024
1/20/2026,MKP_1,B02,P10189,184.18,52,1263
1/20/2026,MKP_1,B09,P10009,188.81,33,2114
1/20/2026,MKP_1,B15,P10134,503.64,57,5241
1/20/2026,MKP_1,B19,P10029,661.86,226,6915
1/20/2026,MKP_1,B10,P10007,217.24,29,1715
1/20/2026,MKP_1,B18,P10140,218.21,51,1361
1/20/2026,MKP_1,B01,P10000,169.73,30,820
1/20/2026,MKP_1,B08,P10021,314.78,73,2748
1/20/2026,MKP_1,B06,P10000,99.6,23,1174
