date,platform_id,brand_id,product_id,units_sold,revenue
1/13/2026,MKP_1,B03,P10019,5,1274.21
1/13/2026,MKP_1,B05,P10009,6,1403.22
1/13/2026,MKP_1,B16,P10000,4,1035.62
1/13/2026,MKP_1,B18,P10002,16,2130.67
1/13/2026,MKP_1,B17,P10024,0,0
1/13/2026,MKP_1,B08,P10030,11,2005.31
1/13/2026,MKP_1,B20,P10000,6,607.94
1/13/2026,MKP_1,B17,P10000,8,1032.54
1/13/2026,MKP_1,B05,P10000,0,0
1/13/2026,MKP_1,B04,P10000,8,2232.49
1/13/2026,MKP_1,B02,P10012,7,875.38
1/13/2026,MKP_1,B02,P10002,5,533.96
1/13/2026,MKP_1,B09,P10005,14,1427.66
1/13/2026,MKP_1,B09,P10039,9,1532.35
1/13/2026,MKP_1,B08,P10010,8,677.26
1/13/2026,MKP_1,B04,P10476,4,2587.51
1/13/2026,MKP_1,B02,P10005,6,1338.56
1/13/2026,MKP_1,B02,P10020,3,556.96
1/13/2026,MKP_1,B12,P10030,11,1564.31
1/13/2026,MKP_1,B03,P10000,10,987.13
1/13/2026,MKP_1,B12,P10015,6,1710.76
1/13/2026,MKP_1,B06,P10008,14,2894.25
1/13/2026,MKP_1,B20,P10352,8,5134.67
1/13/2026,MKP_1,B03,P10047,8,3371.51
1/13/2026,MKP_1,B17,P10116,9,6093.76
1/13/2026,MKP_1,B12,P10024,14,2624.72
1/13/2026,MKP_1,B10,P10002,11,1190.86
1/13/2026,MKP_1,B13,P10239,15,2395.28
1/13/2026,MKP_1,B03,P10001,11,2501.59
1/13/2026,MKP_1,B04,P10132,5,3671.92
1/13/2026,MKP_1,B08,P10002,9,1224.68
1/13/2026,MKP_1,B14,P10004,4,2528.87
1/13/2026,MKP_1,B14,P10000,14,2637.51
1/13/2026,MKP_1,B11,P10001,1,224.46
1/13/2026,MKP_1,B18,P10001,0,0
1/13/2026,MKP_1,B15,P10406,8,5088.29
1/13/2026,MKP_1,B13,P10002,10,2360.34
1/13/2026,MKP_1,B16,P10000,0,0
1/13/2026,MKP_1,B11,P10445,2,655.7
1/13/2026,MKP_1,B03,P10047,2,1717.95
1/13/2026,MKP_1,B14,P10002,10,1998.92
1/13/2026,MKP_1,B05,P10000,12,2494.69
1/13/2026,MKP_1,B02,P10000,13,999.16
1/13/2026,MKP_1,B13,P10005,7,774.14
1/13/2026,MKP_1,B06,P10149,10,2160.8
1/13/2026,MKP_1,B18,P10022,6,1557.48
1/13/2026,MKP_1,B08,P10000,10,777.78
1/13/2026,MKP_1,B17,P10000,10,2460.38
1/13/2026,MKP_1,B17,P10041,7,2988.16
1/13/2026,MKP_1,B12,P10005,13,2560.13
1/13/2026,MKP_1,B06,P10037,14,2581.79
1/13/2026,MKP_1,B09,P10223,6,11800.42
1/13/2026,MKP_1,B02,P10044,2,3940.71
1/13/2026,MKP_1,B01,P10023,7,1927.89
1/13/2026,MKP_1,B02,P10055,3,1254.98
1/13/2026,MKP_1,B01,P10123,13,2297.38
1/13/2026,MKP_1,B13,P10071,5,5466.47
1/13/2026,MKP_1,B06,P10034,11,2940.77
1/13/2026,MKP_1,B07,P10019,0,0
1/13/2026,MKP_1,B01,P10000,9,2143.02
1/13/2026,MKP_1,B11,P10005,14,2469.03
1/13/2026,MKP_1,B20,P10126,4,9964.29
1/13/2026,MKP_1,B07,P10003,20,4544.66
1/13/2026,MKP_1,B17,P10008,7,1307.64
1/13/2026,MKP_1,B19,P10063,9,1690.6
1/13/2026,MKP_1,B04,P10000,4,405.34
1/13/2026,MKP_1,B02,P10000,3,762.4
1/13/2026,MKP_1,B07,P10062,17,1769.27
1/13/2026,MKP_1,B05,P10003,0,0
1/13/2026,MKP_1,B20,P10126,1,1994.73
1/13/2026,MKP_1,B06,P10089,7,1307.28
1/13/2026,MKP_1,B18,P10053,7,14385.65
1/13/2026,MKP_1,B16,P10001,14,2733.06
1/13/2026,MKP_1,B16,P10483,5,603.1
1/13/2026,MKP_1,B19,P10008,2,327.47
1/13/2026,MKP_1,B10,P10000,7,907.63
1/13/2026,MKP_1,B14,P10003,0,0
1/13/2026,MKP_1,B08,P10023,0,0
1/13/2026,MKP_1,B10,P10024,8,942.63
1/13/2026,MKP_1,B06,P10015,5,437.09
1/13/2026,MKP_1,B05,P10000,8,800.48
1/13/2026,MKP_1,B06,P10027,9,1958.79
1/13/2026,MKP_1,B19,P10005,10,2192.53
1/13/2026,MKP_1,B03,P10022,5,2511.18
1/13/2026,MKP_1,B15,P10092,2,676.04
1/13/2026,MKP_1,B05,P10018,9,4038.58
1/13/2026,MKP_1,B16,P10009,6,553.56
1/13/2026,MKP_1,B08,P10000,5,1203.33
1/13/2026,MKP_1,B13,P10001,7,1066.71
1/13/2026,MKP_1,B19,P10002,16,1412.13
1/13/2026,MKP_1,B19,P10004,8,3526.07
1/13/2026,MKP_1,B18,P10000,12,2766.28
1/13/2026,MKP_1,B10,P10001,0,0
1/13/2026,MKP_1,B20,P10026,1,2180.55
1/13/2026,MKP_1,B01,P10019,6,1084.34
1/13/2026,MKP_1,B16,P10002,19,2789.26
1/13/2026,MKP_1,B05,P10002,6,954.4
1/13/2026,MKP_1,B07,P10097,3,3460
1/13/2026,MKP_1,B19,P10001,7,816.58
1/13/2026,MKP_1,B02,P10000,24,2422.58
1/13/2026,MKP_1,B05,P10002,10,1813.3
1/13/2026,MKP_1,B13,P10000,5,1050.41
1/13/2026,MKP_1,B20,P10001,14,2317.47
1/13/2026,MKP_1,B18,P10002,13,2966.35
1/13/2026,MKP_1,B12,P10000,0,0
1/13/2026,MKP_1,B09,P10001,18,4092.32
1/13/2026,MKP_1,B08,P10019,0,0
1/13/2026,MKP_1,B08,P10012,6,508.48
1/13/2026,MKP_1,B15,P10096,3,422.69
1/13/2026,MKP_1,B03,P10000,2,461.34
1/13/2026,MKP_1,B20,P10000,13,1361.4
1/13/2026,MKP_1,B19,P10016,10,8506.23
1/13/2026,MKP_1,B19,P10148,0,0
1/13/2026,MKP_1,B06,P10003,11,2709.04
1/13/2026,MKP_1,B05,P10002,10,1335.14
1/13/2026,MKP_1,B11,P10001,10,2321.89
1/13/2026,MKP_1,B12,P10154,17,2903.19
1/13/2026,MKP_1,B05,P10013,1,725.31
1/13/2026,MKP_1,B09,P10012,6,1322
1/13/2026,MKP_1,B19,P10001,12,2430.62
1/13/2026,MKP_1,B09,P10000,10,1566.96
1/13/2026,MKP_1,B06,P10002,17,3425.54
1/13/2026,MKP_1,B18,P10501,11,1371.89
1/13/2026,MKP_1,B20,P10000,0,0
1/13/2026,MKP_1,B19,P10016,0,0
1/13/2026,MKP_1,B05,P10017,12,3867.81
1/13/2026,MKP_1,B11,P10023,3,2314.31
1/13/2026,MKP_1,B03,P10241,6,1640.17
1/13/2026,MKP_1,B19,P10291,4,6834.95
1/13/2026,MKP_1,B19,P10000,11,2089.19
1/13/2026,MKP_1,B03,P10001,8,1710.83
1/13/2026,MKP_1,B10,P10000,10,1912.17
1/13/2026,MKP_1,B02,P10239,6,526.59
1/13/2026,MKP_1,B11,P10077,2,1273.72
1/13/2026,MKP_1,B14,P10299,5,2684.55
1/13/2026,MKP_1,B15,P10000,2,457.02
1/13/2026,MKP_1,B13,P10028,5,2006.76
1/13/2026,MKP_1,B12,P10188,4,2625.54
1/13/2026,MKP_1,B12,P10186,11,1466.98
1/13/2026,MKP_1,B10,P10025,6,1332.13
1/13/2026,MKP_1,B14,P10007,12,1257.78
1/13/2026,MKP_1,B08,P10000,5,792.8
1/13/2026,MKP_1,B15,P10010,12,3053.06
1/13/2026,MKP_1,B14,P10006,15,2516.44
1/13/2026,MKP_1,B18,P10001,0,0
1/13/2026,MKP_1,B11,P10060,0,0
1/13/2026,MKP_1,B12,P10001,5,1129.8
1/13/2026,MKP_1,B19,P10041,10,3752.06
1/13/2026,MKP_1,B04,P10006,12,1781.98
1/13/2026,MKP_1,B03,P10038,3,958.62
1/13/2026,MKP_1,B12,P10049,13,3244.28
1/13/2026,MKP_1,B13,P10110,2,1295.67
1/13/2026,MKP_1,B12,P10021,16,2432.49
1/13/2026,MKP_1,B07,P10000,11,2347.53
1/13/2026,MKP_1,B09,P10375,14,3230.46
1/13/2026,MKP_1,B05,P10008,11,1856.67
1/13/2026,MKP_1,B13,P10001,8,883.23
1/13/2026,MKP_1,B13,P10027,4,885.49
1/13/2026,MKP_1,B14,P10029,3,2997.26
1/13/2026,MKP_1,B08,P10005,18,3236.09
1/13/2026,MKP_1,B09,P10219,0,0
1/13/2026,MKP_1,B07,P10449,2,1428.2
1/13/2026,MKP_1,B08,P10000,14,3061
1/13/2026,MKP_1,B13,P10005,10,2337.56
1/13/2026,MKP_1,B20,P10003,0,0
1/13/2026,MKP_1,B12,P10003,17,3874.29
1/13/2026,MKP_1,B16,P10015,18,4617.89
1/13/2026,MKP_1,B06,P10002,0,0
1/13/2026,MKP_1,B19,P10000,9,1462.92
1/13/2026,MKP_1,B05,P10018,6,1656.85
1/13/2026,MKP_1,B16,P10606,8,3169.36
1/13/2026,MKP_1,B07,P10006,14,2043.17
1/13/2026,MKP_1,B03,P10000,12,1285.12
1/13/2026,MKP_1,B03,P10050,3,4551.76
1/13/2026,MKP_1,B13,P10007,10,621.11
1/13/2026,MKP_1,B15,P10037,13,1085.47
1/13/2026,MKP_1,B09,P10022,4,2007.8
1/13/2026,MKP_1,B13,P10178,6,1299.62
1/13/2026,MKP_1,B11,P10001,10,2097.2
1/13/2026,MKP_1,B06,P10006,14,1650.41
1/13/2026,MKP_1,B16,P10000,0,0
1/13/2026,MKP_1,B03,P10000,6,905.09
1/13/2026,MKP_1,B04,P10008,4,953.37
1/13/2026,MKP_1,B01,P10003,8,693.77
1/13/2026,MKP_1,B13,P10003,8,1799.54
1/13/2026,MKP_1,B14,P10021,6,1518.81
1/13/2026,MKP_1,B17,P10303,11,2719.32
1/13/2026,MKP_1,B05,P10325,3,5196.71
1/13/2026,MKP_1,B12,P10001,16,2800.24
1/13/2026,MKP_1,B04,P10037,11,2134.76
1/13/2026,MKP_1,B01,P10636,7,824.43
1/13/2026,MKP_1,B10,P10231,15,1797.12
1/13/2026,MKP_1,B02,P10000,14,1289.74
1/13/2026,MKP_1,B02,P10003,6,914.42
1/13/2026,MKP_1,B17,P10004,6,3257.15
1/13/2026,MKP_1,B12,P10016,11,9821.68
1/13/2026,MKP_1,B06,P10001,10,2252.53
1/13/2026,MKP_1,B06,P10000,11,3069.74
1/13/2026,MKP_1,B02,P10013,0,0
1/13/2026,MKP_1,B06,P10332,0,0
1/13/2026,MKP_1,B15,P10024,2,256
1/13/2026,MKP_1,B08,P10006,9,1240.81
1/13/2026,MKP_1,B12,P10021,5,943.47
1/13/2026,MKP_1,B04,P10004,10,9022.43
1/13/2026,MKP_1,B10,P10000,6,795.57
1/13/2026,MKP_1,B12,P10045,4,3310.66
1/13/2026,MKP_1,B02,P10032,0,0
1/13/2026,MKP_1,B05,P10043,14,2016.49
1/13/2026,MKP_1,B01,P10022,3,2469.48
1/13/2026,MKP_1,B05,P10418,5,10987.11
1/13/2026,MKP_1,B18,P10003,10,1454.74
1/13/2026,MKP_1,B19,P10000,4,478.69
1/13/2026,MKP_1,B11,P10223,3,5630.43
1/13/2026,MKP_1,B10,P10002,5,778.04
1/13/2026,MKP_1,B03,P10000,0,0
1/13/2026,MKP_1,B08,P10002,9,1266.02
1/13/2026,MKP_1,B14,P10112,0,0
1/13/2026,MKP_1,B20,P10000,7,996.34
1/13/2026,MKP_1,B05,P10000,4,890.92
1/13/2026,MKP_1,B18,P10029,2,981.88
1/13/2026,MKP_1,B05,P10003,16,3881.43
1/13/2026,MKP_1,B14,P10000,12,2615.77
1/13/2026,MKP_1,B04,P10452,6,959.47
1/13/2026,MKP_1,B02,P10191,8,7585.24
1/13/2026,MKP_1,B08,P10497,1,1359.53
1/13/2026,MKP_1,B10,P10032,6,780.01
1/13/2026,MKP_1,B06,P10005,10,1671.76
1/13/2026,MKP_1,B14,P10010,5,1184.96
1/13/2026,MKP_1,B13,P10002,14,2939.62
1/13/2026,MKP_1,B12,P10012,15,1914.18
1/14/2026,MKP_1,B15,P10001,16,2887.05
1/14/2026,MKP_1,B10,P10002,9,784.55
1/14/2026,MKP_1,B17,P10001,9,1452.88
1/14/2026,MKP_1,B02,P10001,17,1697.29
1/14/2026,MKP_1,B15,P10029,4,1718.35
1/14/2026,MKP_1,B06,P10017,5,2149.69
1/14/2026,MKP_1,B15,P10351,0,0
1/14/2026,MKP_1,B04,P10001,9,1776.97
1/14/2026,MKP_1,B03,P10011,4,6867.12
1/14/2026,MKP_1,B06,P10055,4,2461.39
1/14/2026,MKP_1,B04,P10003,0,0
1/14/2026,MKP_1,B03,P10017,6,3775.43
1/14/2026,MKP_1,B02,P10003,9,730.08
1/14/2026,MKP_1,B19,P10049,0,0
1/14/2026,MKP_1,B17,P10014,10,7859.92
1/14/2026,MKP_1,B03,P10067,3,2467.47
1/14/2026,MKP_1,B06,P10000,16,3823.1
1/14/2026,MKP_1,B14,P10002,9,1381.58
1/14/2026,MKP_1,B18,P10343,4,7806.02
1/14/2026,MKP_1,B20,P10046,10,1245.49
1/14/2026,MKP_1,B16,P10113,13,3263.57
1/14/2026,MKP_1,B02,P10281,2,741.57
1/14/2026,MKP_1,B03,P10000,8,985.36
1/14/2026,MKP_1,B15,P10106,2,2266.01
1/14/2026,MKP_1,B14,P10001,9,1829.6
1/14/2026,MKP_1,B16,P10010,6,630.89
1/14/2026,MKP_1,B19,P10162,10,999.27
1/14/2026,MKP_1,B08,P10050,4,4521.79
1/14/2026,MKP_1,B08,P10004,7,3336.73
1/14/2026,MKP_1,B08,P10000,15,3474.82
1/14/2026,MKP_1,B15,P10000,13,2588.4
1/14/2026,MKP_1,B20,P10403,1,1488.91
1/14/2026,MKP_1,B16,P10003,15,1596.89
1/14/2026,MKP_1,B01,P10258,4,2273.5
1/14/2026,MKP_1,B15,P10002,17,2804.84
1/14/2026,MKP_1,B14,P10000,14,1135.5
1/14/2026,MKP_1,B16,P10000,12,1570.81
1/14/2026,MKP_1,B14,P10003,8,708.54
1/14/2026,MKP_1,B16,P10048,0,0
1/14/2026,MKP_1,B05,P10002,11,2236.11
1/14/2026,MKP_1,B14,P10415,7,5904.03
1/14/2026,MKP_1,B16,P10254,9,12664.27
1/14/2026,MKP_1,B17,P10000,11,2463.59
1/14/2026,MKP_1,B20,P10034,7,1293.84
1/14/2026,MKP_1,B10,P10021,18,2625.81
1/14/2026,MKP_1,B14,P10002,17,3290.5
1/14/2026,MKP_1,B02,P10049,14,2921.55
1/14/2026,MKP_1,B01,P10007,15,2123.43
1/14/2026,MKP_1,B02,P10009,8,1933.19
1/14/2026,MKP_1,B11,P10055,7,4475.95
1/14/2026,MKP_1,B06,P10009,6,462.15
1/14/2026,MKP_1,B18,P10024,4,1011.3
1/14/2026,MKP_1,B12,P10340,6,3434.97
1/14/2026,MKP_1,B18,P10003,9,1907.13
1/14/2026,MKP_1,B15,P10000,13,2062.61
1/14/2026,MKP_1,B08,P10001,4,964.05
1/14/2026,MKP_1,B03,P10002,6,637.76
1/14/2026,MKP_1,B10,P10001,9,1001.1
1/14/2026,MKP_1,B08,P10003,14,1239.88
1/14/2026,MKP_1,B07,P10002,16,3911.53
1/14/2026,MKP_1,B10,P10082,0,0
1/14/2026,MKP_1,B19,P10000,12,2475.43
1/14/2026,MKP_1,B06,P10077,2,1946.61
1/14/2026,MKP_1,B15,P10011,4,4375.75
1/14/2026,MKP_1,B12,P10164,0,0
1/14/2026,MKP_1,B11,P10002,9,811.25
1/14/2026,MKP_1,B03,P10027,15,3733.95
1/14/2026,MKP_1,B04,P10001,11,2452.98
1/14/2026,MKP_1,B07,P10002,11,1100.61
1/14/2026,MKP_1,B12,P10000,9,1751.96
1/14/2026,MKP_1,B18,P10001,12,1888.98
1/14/2026,MKP_1,B19,P10034,19,1762.07
1/14/2026,MKP_1,B18,P10394,4,1711.56
1/14/2026,MKP_1,B16,P10010,14,2773.43
1/14/2026,MKP_1,B04,P10001,12,2417.13
1/14/2026,MKP_1,B19,P10049,2,0
1/14/2026,MKP_1,B08,P10177,13,929.31
1/14/2026,MKP_1,B18,P10037,3,551.79
1/14/2026,MKP_1,B07,P10010,11,3012.54
1/14/2026,MKP_1,B01,P10000,6,1058.3
1/14/2026,MKP_1,B12,P10001,13,1909.77
1/14/2026,MKP_1,B17,P10001,13,1551.78
1/14/2026,MKP_1,B19,P10093,7,2026.81
1/14/2026,MKP_1,B18,P10076,0,240.86
1/14/2026,MKP_1,B03,P10002,13,2427.31
1/14/2026,MKP_1,B13,P10002,12,2384.42
1/14/2026,MKP_1,B08,P10177,11,874.06
1/14/2026,MKP_1,B09,P10134,3,6075.41
1/14/2026,MKP_1,B09,P10018,7,6353.49
1/14/2026,MKP_1,B14,P10000,4,755.79
1/14/2026,MKP_1,B15,P10000,15,2411.77
1/14/2026,MKP_1,B02,P10027,12,1656.26
1/14/2026,MKP_1,B08,P10000,11,2211.96
1/14/2026,MKP_1,B07,P10055,10,2638.69
1/14/2026,MKP_1,B12,P10000,10,1806.3
1/14/2026,MKP_1,B09,P10332,5,3743.9
1/14/2026,MKP_1,B13,P10002,7,878.26
1/14/2026,MKP_1,B16,P10001,11,2257.13
1/14/2026,MKP_1,B13,P10056,9,1315.4
1/14/2026,MKP_1,B09,P10002,17,2906.51
1/14/2026,MKP_1,B13,P10001,11,1845.41
1/14/2026,MKP_1,B16,P10002,11,2560.33
1/14/2026,MKP_1,B09,P10018,3,1149.99
1/14/2026,MKP_1,B17,P10046,7,714.32
1/14/2026,MKP_1,B09,P10004,9,4010.28
1/14/2026,MKP_1,B02,P10005,14,2057.06
1/14/2026,MKP_1,B01,P10014,5,2965.59
1/14/2026,MKP_1,B07,P10001,19,2699.15
1/14/2026,MKP_1,B05,P10479,7,6567.75
1/14/2026,MKP_1,B18,P10001,1,264.6
1/14/2026,MKP_1,B04,P10542,3,809.57
1/14/2026,MKP_1,B13,P10000,16,1568.15
1/14/2026,MKP_1,B14,P10012,12,842.6
1/14/2026,MKP_1,B07,P10134,3,5650.95
1/14/2026,MKP_1,B06,P10000,5,1129.6
1/14/2026,MKP_1,B12,P10015,7,866.45
1/14/2026,MKP_1,B07,P10000,14,2111.14
1/14/2026,MKP_1,B04,P10000,8,1903.44
1/14/2026,MKP_1,B06,P10000,7,989.62
1/14/2026,MKP_1,B20,P10003,13,2898.44
1/14/2026,MKP_1,B17,P10001,12,1452.38
1/14/2026,MKP_1,B16,P10286,8,6224.75
1/14/2026,MKP_1,B02,P10536,2,4503.95
1/14/2026,MKP_1,B07,P10001,13,2536.04
1/14/2026,MKP_1,B14,P10068,5,4063.61
1/14/2026,MKP_1,B08,P10066,7,1248.93
1/14/2026,MKP_1,B05,P10002,8,1527.62
1/14/2026,MKP_1,B04,P10062,9,1516.14
1/14/2026,MKP_1,B01,P10002,20,2423.37
1/14/2026,MKP_1,B06,P10000,15,3468.04
1/14/2026,MKP_1,B15,P10003,0,0
1/14/2026,MKP_1,B09,P10003,13,1606.62
1/14/2026,MKP_1,B20,P10057,9,4486.22
1/14/2026,MKP_1,B15,P10018,10,3568.14
1/14/2026,MKP_1,B11,P10349,10,2600.24
1/14/2026,MKP_1,B04,P10000,2,211.04
1/14/2026,MKP_1,B07,P10699,4,5326.58
1/14/2026,MKP_1,B09,P10000,5,706.47
1/14/2026,MKP_1,B20,P10009,8,1017.42
1/14/2026,MKP_1,B02,P10000,17,3432.68
1/14/2026,MKP_1,B20,P10006,21,2623.66
1/14/2026,MKP_1,B15,P10058,0,0
1/14/2026,MKP_1,B11,P10004,4,1057.09
1/14/2026,MKP_1,B06,P10006,12,2404.92
1/14/2026,MKP_1,B14,P10035,18,1478.42
1/14/2026,MKP_1,B01,P10008,20,3013.95
1/14/2026,MKP_1,B01,P10350,3,5343.89
1/14/2026,MKP_1,B11,P10087,7,3315.36
1/14/2026,MKP_1,B20,P10383,1,1585.39
1/14/2026,MKP_1,B07,P10010,6,886.86
1/14/2026,MKP_1,B18,P10319,5,2117.74
1/14/2026,MKP_1,B02,P10000,8,1411.56
1/14/2026,MKP_1,B06,P10335,9,1006.8
1/14/2026,MKP_1,B14,P10008,10,1139.88
1/14/2026,MKP_1,B01,P10000,8,784.99
1/14/2026,MKP_1,B12,P10138,6,1064.69
1/14/2026,MKP_1,B02,P10001,6,1255.51
1/14/2026,MKP_1,B12,P10161,17,4077.85
1/14/2026,MKP_1,B13,P10002,8,1435.27
1/14/2026,MKP_1,B15,P10001,5,444.21
1/14/2026,MKP_1,B19,P10005,11,1736.61
1/14/2026,MKP_1,B02,P10006,13,2842.82
1/14/2026,MKP_1,B07,P10001,13,2692.46
1/14/2026,MKP_1,B15,P10011,3,4359.78
1/14/2026,MKP_1,B02,P10017,5,1488.63
1/14/2026,MKP_1,B04,P10001,11,2435.49
1/14/2026,MKP_1,B12,P10005,15,1351.58
1/14/2026,MKP_1,B11,P10022,9,2597.2
1/14/2026,MKP_1,B04,P10237,6,4458.34
1/14/2026,MKP_1,B13,P10000,5,814.13
1/14/2026,MKP_1,B12,P10212,2,448.67
1/14/2026,MKP_1,B06,P10000,16,2785.04
1/14/2026,MKP_1,B07,P10007,13,1415.08
1/14/2026,MKP_1,B08,P10177,12,876.32
1/14/2026,MKP_1,B09,P10271,14,1053.76
1/14/2026,MKP_1,B12,P10074,13,1378.12
1/14/2026,MKP_1,B04,P10000,13,3112.36
1/14/2026,MKP_1,B17,P10002,4,707.09
1/14/2026,MKP_1,B05,P10000,13,1541.67
1/14/2026,MKP_1,B13,P10008,12,2734.95
1/14/2026,MKP_1,B15,P10003,11,1604.15
1/14/2026,MKP_1,B07,P10267,4,4682.7
1/14/2026,MKP_1,B02,P10001,4,863.9
1/14/2026,MKP_1,B08,P10127,0,0
1/14/2026,MKP_1,B16,P10089,0,0
1/14/2026,MKP_1,B04,P10202,6,4713.76
1/14/2026,MKP_1,B05,P10011,5,9524.39
1/14/2026,MKP_1,B18,P10005,11,1262.05
1/14/2026,MKP_1,B20,P10000,19,5078.59
1/14/2026,MKP_1,B14,P10495,12,10823.49
1/14/2026,MKP_1,B03,P10012,10,1370.66
1/14/2026,MKP_1,B03,P10015,6,876.84
1/14/2026,MKP_1,B09,P10001,0,0
1/14/2026,MKP_1,B17,P10000,13,2839.4
1/14/2026,MKP_1,B17,P10000,9,1464.97
1/14/2026,MKP_1,B19,P10000,0,0
1/14/2026,MKP_1,B16,P10002,8,1947.51
1/14/2026,MKP_1,B12,P10096,2,441.15
1/14/2026,MKP_1,B09,P10046,3,572.8
1/14/2026,MKP_1,B14,P10000,5,793.96
1/14/2026,MKP_1,B09,P10089,12,3105.49
1/14/2026,MKP_1,B13,P10011,4,7414.24
1/14/2026,MKP_1,B14,P10001,12,2870.41
1/14/2026,MKP_1,B15,P10007,17,2292.42
1/14/2026,MKP_1,B15,P10000,0,0
1/14/2026,MKP_1,B07,P10005,11,1367.28
1/14/2026,MKP_1,B16,P10001,19,2922.25
1/14/2026,MKP_1,B13,P10017,6,5611.83
1/14/2026,MKP_1,B04,P10079,7,1413.13
1/14/2026,MKP_1,B11,P10009,7,1054.49
1/14/2026,MKP_1,B09,P10018,8,6419.04
1/14/2026,MKP_1,B02,P10537,3,1096.83
1/14/2026,MKP_1,B13,P10044,3,3511.97
1/14/2026,MKP_1,B17,P10473,10,1611.88
1/14/2026,MKP_1,B11,P10009,5,905.22
1/14/2026,MKP_1,B17,P10305,15,3846.28
1/14/2026,MKP_1,B18,P10599,6,5150.57
1/14/2026,MKP_1,B01,P10174,5,1300.66
1/14/2026,MKP_1,B06,P10001,0,0
1/14/2026,MKP_1,B05,P10128,7,2689.26
1/14/2026,MKP_1,B10,P10035,2,330.19
1/14/2026,MKP_1,B18,P10015,2,268.42
1/14/2026,MKP_1,B16,P10014,0,0
1/14/2026,MKP_1,B14,P10001,0,0
1/14/2026,MKP_1,B11,P10000,19,3972.22
1/14/2026,MKP_1,B07,P10013,9,3272.09
1/14/2026,MKP_1,B16,P10002,14,1366.78
1/14/2026,MKP_1,B10,P10001,12,2577.68
1/14/2026,MKP_1,B17,P10012,12,1333.73
1/14/2026,MKP_1,B07,P10010,12,3186.91
1/14/2026,MKP_1,B06,P10002,9,1493.18
1/14/2026,MKP_1,B11,P10021,8,1623.68
1/14/2026,MKP_1,B11,P10000,20,2339.33
1/14/2026,MKP_1,B17,P10247,11,7263.27
1/14/2026,MKP_1,B10,P10000,10,749.69
1/14/2026,MKP_1,B13,P10178,8,1692.59
1/14/2026,MKP_1,B14,P10005,9,1279.63
1/14/2026,MKP_1,B14,P10061,6,1095.75
1/14/2026,MKP_1,B09,P10021,13,2470.83
1/14/2026,MKP_1,B03,P10010,9,768.91
1/14/2026,MKP_1,B08,P10156,9,975.07
1/14/2026,MKP_1,B02,P10000,5,792.66
1/14/2026,MKP_1,B19,P10094,15,2780.99
1/14/2026,MKP_1,B01,P10265,3,2099.05
1/14/2026,MKP_1,B09,P10027,14,1627.31
1/14/2026,MKP_1,B11,P10000,3,336.66
1/14/2026,MKP_1,B03,P10621,12,1318.87
1/14/2026,MKP_1,B09,P10000,11,994.93
1/14/2026,MKP_1,B20,P10021,10,1220.99
1/14/2026,MKP_1,B01,P10312,5,3659.89
1/14/2026,MKP_1,B12,P10625,4,1523.27
1/14/2026,MKP_1,B09,P10165,17,3084.7
1/14/2026,MKP_1,B12,P10219,3,1488.28
1/14/2026,MKP_1,B10,P10006,10,2141.18
1/14/2026,MKP_1,B01,P10411,7,4762.6
1/14/2026,MKP_1,B15,P10000,8,697.84
1/14/2026,MKP_1,B20,P10001,10,893.42
1/14/2026,MKP_1,B14,P10001,10,2231.71
1/14/2026,MKP_1,B20,P10032,9,1930.07
1/14/2026,MKP_1,B15,P10000,14,2531.03
1/14/2026,MKP_1,B17,P10001,10,1277.29
1/14/2026,MKP_1,B15,P10005,16,2074.54
1/14/2026,MKP_1,B02,P10003,9,678.94
1/14/2026,MKP_1,B12,P10000,5,1154.71
1/14/2026,MKP_1,B02,P10001,7,1577.55
1/14/2026,MKP_1,B14,P10000,14,1397.8
1/14/2026,MKP_1,B06,P10001,12,2201.16
1/14/2026,MKP_1,B11,P10008,10,-189.96
1/14/2026,MKP_1,B19,P10002,17,1582.26
1/14/2026,MKP_1,B11,P10102,0,0
1/14/2026,MKP_1,B04,P10003,14,3294.62
1/14/2026,MKP_1,B14,P10000,1,243.12
1/14/2026,MKP_1,B18,P10003,13,2657.14
1/14/2026,MKP_1,B15,P10001,0,0
1/14/2026,MKP_1,B16,P10000,12,1999.71
1/14/2026,MKP_1,B19,P10000,7,1547.98
1/14/2026,MKP_1,B20,P10013,6,3010.43
1/14/2026,MKP_1,B15,P10000,15,1424.71
1/14/2026,MKP_1,B12,P10012,0,0
1/14/2026,MKP_1,B15,P10001,5,887.76
1/14/2026,MKP_1,B13,P10373,13,1851.91
1/14/2026,MKP_1,B18,P10005,3,416.37
1/14/2026,MKP_1,B13,P10019,3,643.93
1/14/2026,MKP_1,B10,P10015,7,1621.28
1/14/2026,MKP_1,B02,P10280,3,1147.48
1/14/2026,MKP_1,B10,P10099,1,513.11
1/14/2026,MKP_1,B08,P10075,4,3453.39
1/14/2026,MKP_1,B10,P10002,9,2225.29
1/14/2026,MKP_1,B20,P10002,16,2017.83
1/14/2026,MKP_1,B07,P10003,5,367.12
1/14/2026,MKP_1,B18,P10003,12,1343.67
1/14/2026,MKP_1,B20,P10180,4,6813.6
1/14/2026,MKP_1,B10,P10006,20,3184.07
1/14/2026,MKP_1,B02,P10025,11,1311.04
1/14/2026,MKP_1,B04,P10001,12,2497.24
1/14/2026,MKP_1,B15,P10593,12,2434.36
